doc_id,doc_title,line_id,scene_id,source_file,source_path,relative_path,batch_id,scene_index,scene,line_no,row_type,line_category,speaker,speaker_char_id,cue,perform_type,perform_subtype,action_tags,participants,text,raw_line
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000001,pdf_01000000__01001001___b0ac065467__scene__000,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,0,序幕/前置内容,1,narration,narration,,,,说明,,退,,# 《空城计》（一名：《抚琴退兵》）,# 《空城计》（一名：《抚琴退兵》）
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000031,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,31,stage_direction,stage_direction,,,二童儿同上，诸葛亮上。,做,二童儿同上，诸葛亮上。,上,二童儿；诸葛亮；童儿,,（二童儿同上，诸葛亮上。）
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000033,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,33,dialogue,dialogue,诸葛亮,pdf_01000000__01001001___b0ac065467__char__5edf330a7c,念,念,念,,司马懿；诸葛亮,"兵扎祁山地,要擒司马懿。","诸葛亮（念）兵扎祁山地,要擒司马懿。"
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000033,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,33,dialogue,dialogue,旗牌,pdf_01000000__01001001___b0ac065467__char__32be7549a5,念,念,念,报,旗牌,"手捧地理图,报与丞相知。","旗牌（念）手捧地理图,报与丞相知。"
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000033,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,33,dialogue,dialogue,童儿,pdf_01000000__01001001___b0ac065467__char__359a379371,白,白,白,念白,童儿,什么人?,童儿（白）什么人?
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000033,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,33,dialogue,dialogue,旗牌,pdf_01000000__01001001___b0ac065467__char__32be7549a5,白,白,白,禀；念白,旗牌,烦劳通禀:献图人求见。,旗牌（白）烦劳通禀:献图人求见。
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000033,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,33,dialogue,dialogue,童儿,pdf_01000000__01001001___b0ac065467__char__359a379371,白,白,白,念白,童儿,候着。,童儿（白）候着。
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000033,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,33,narration,narration,报子,pdf_01000000__01001001___b0ac065467__char__b53e9bab9b,,说明,,,报子,献图人求见。,报子：献图人求见。
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000033,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,33,dialogue,dialogue,诸葛亮,pdf_01000000__01001001___b0ac065467__char__5edf330a7c,白,白,白,传；念白,诸葛亮,传。,诸葛亮（白）传。
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000033,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,33,dialogue,dialogue,童儿,pdf_01000000__01001001___b0ac065467__char__359a379371,白,白,白,进；传；念白,童儿,"献图人,丞相传进。","童儿（白）献图人,丞相传进。"
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000033,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,33,dialogue,dialogue,旗牌,pdf_01000000__01001001___b0ac065467__char__32be7549a5,白,白,白,念白,旗牌,"是,是。参见丞相。","旗牌（白）是,是。参见丞相。"
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000033,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,33,dialogue,dialogue,诸葛亮,pdf_01000000__01001001___b0ac065467__char__5edf330a7c,白,白,白,念白,诸葛亮,罢了。,诸葛亮（白）罢了。
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000033,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,33,dialogue,dialogue,旗牌,pdf_01000000__01001001___b0ac065467__char__32be7549a5,白,白,白,念白,旗牌,谢丞相。,旗牌（白）谢丞相。
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000033,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,33,dialogue,dialogue,诸葛亮,pdf_01000000__01001001___b0ac065467__char__5edf330a7c,白,白,白,念白,诸葛亮,你奉何人所差?,诸葛亮（白）你奉何人所差?
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000033,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,33,dialogue,dialogue,旗牌,pdf_01000000__01001001___b0ac065467__char__32be7549a5,白,白,白,念白,旗牌,奉王将军所差。,旗牌（白）奉王将军所差。
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000033,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,33,dialogue,dialogue,诸葛亮,pdf_01000000__01001001___b0ac065467__char__5edf330a7c,白,白,白,念白,诸葛亮,手捧何物?,诸葛亮（白）手捧何物?
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000033,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,33,dialogue,dialogue,旗牌,pdf_01000000__01001001___b0ac065467__char__32be7549a5,白,白,白,念白,旗牌,地理图。,旗牌（白）地理图。
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000033,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,33,dialogue,dialogue,诸葛亮,pdf_01000000__01001001___b0ac065467__char__5edf330a7c,白,白,白,念白,诸葛亮,展开。,诸葛亮（白）展开。
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000033,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,33,dialogue,dialogue,诸葛亮,pdf_01000000__01001001___b0ac065467__char__5edf330a7c,白,白,白,来；念白,诸葛亮,转来。,诸葛亮（白）转来。
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000033,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,33,dialogue,dialogue,旗牌,pdf_01000000__01001001___b0ac065467__char__32be7549a5,白,白,白,念白,旗牌,在。,旗牌（白）在。
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000033,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,33,dialogue,dialogue,诸葛亮,pdf_01000000__01001001___b0ac065467__char__5edf330a7c,白,白,白,去；念白,诸葛亮,"快快去到列柳城,调赵老将","诸葛亮（白）快快去到列柳城,调赵老将"
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000033,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,33,dialogue,dialogue,旗牌,pdf_01000000__01001001___b0ac065467__char__32be7549a5,白,白,白,命；念白,旗牌,遵命。,旗牌（白）遵命。
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000033,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,33,dialogue,dialogue,诸葛亮,pdf_01000000__01001001___b0ac065467__char__5edf330a7c,白,白,白,念白,诸葛亮,"嗳,好一个胆大的马谡呀。","诸葛亮（白）嗳,好一个胆大的马谡呀。"
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000035,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,35,stage_direction,stage_direction,,,报子上。,做,报子上。,上；报,报子,,（报子上。）
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000037,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,37,dialogue,dialogue,报子,pdf_01000000__01001001___b0ac065467__char__b53e9bab9b,白,白,白,念白,报子,,报子 （白）
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000039,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,39,dialogue,dialogue,诸葛亮,pdf_01000000__01001001___b0ac065467__char__5edf330a7c,白,白,白,念白,诸葛亮,,诸葛亮 （白）
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000041,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,41,dialogue,dialogue,报子,pdf_01000000__01001001___b0ac065467__char__b53e9bab9b,白,白,白,念白,报子,,报子 （白）
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000043,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,43,stage_direction,stage_direction,,,报子下。,做,报子下。,下；报,报子,,（报子下。）
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000045,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,45,dialogue,dialogue,诸葛亮,pdf_01000000__01001001___b0ac065467__char__5edf330a7c,白,白,白,念白,诸葛亮,,诸葛亮 （白）
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000047,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,47,stage_direction,stage_direction,,,报子上。,做,报子上。,上；报,报子,,（报子上。）
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000049,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,49,dialogue,dialogue,报子,pdf_01000000__01001001___b0ac065467__char__b53e9bab9b,白,白,白,念白,报子,,报子 （白）
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000051,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,51,dialogue,dialogue,诸葛亮,pdf_01000000__01001001___b0ac065467__char__5edf330a7c,白,白,白,念白,诸葛亮,,诸葛亮 （白）
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000053,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,53,dialogue,dialogue,报子,pdf_01000000__01001001___b0ac065467__char__b53e9bab9b,白,白,白,念白,报子,,报子 （白）
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000055,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,55,stage_direction,stage_direction,,,报子下。,做,报子下。,下；报,报子,,（报子下。）
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000057,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,57,dialogue,dialogue,诸葛亮,pdf_01000000__01001001___b0ac065467__char__5edf330a7c,白,白,白,念白,诸葛亮,,诸葛亮 （白）
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000059,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,59,stage_direction,stage_direction,,,报子上。,做,报子上。,上；报,报子,,（报子上。）
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000061,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,61,dialogue,dialogue,报子,pdf_01000000__01001001___b0ac065467__char__b53e9bab9b,白,白,白,念白,报子,,报子 （白）
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000063,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,63,dialogue,dialogue,诸葛亮,pdf_01000000__01001001___b0ac065467__char__5edf330a7c,白,白,白,念白,诸葛亮,,诸葛亮 （白）
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000065,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,65,dialogue,dialogue,报子,pdf_01000000__01001001___b0ac065467__char__b53e9bab9b,白,白,白,念白,报子,,报子 （白）
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000067,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,67,stage_direction,stage_direction,,,报子下。,做,报子下。,下；报,报子,,（报子下。）
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000069,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,69,dialogue,dialogue,诸葛亮,pdf_01000000__01001001___b0ac065467__char__5edf330a7c,白,白,白,念白,诸葛亮,,诸葛亮 （白）
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000071,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,71,stage_direction,stage_direction,,,童儿允。,做,童儿允。,,童儿,,（童儿允。）
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000073,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,73,dialogue,dialogue,诸葛亮,pdf_01000000__01001001___b0ac065467__char__5edf330a7c,白,白,白,念白,诸葛亮,,诸葛亮 （白）
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000075,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,75,dialogue,dialogue,童儿,pdf_01000000__01001001___b0ac065467__char__359a379371,白,白,白,念白,童儿,,童儿 （白）
pdf_01000000__01001001___b0ac065467,空城计,pdf_01000000__01001001___b0ac065467__line__000077,pdf_01000000__01001001___b0ac065467__scene__001,01001001_空城计.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001001_空城计.pdf,01000000/01001001_空城计.pdf,5dff3368-4e2f-4f3c-9ef8-d7949e264d4e,1,【第一场】,77,stage_direction,stage_direction,,,二老军同上。,做,二老军同上。,上,二老军,,（二老军同上。）
